speaker_id,sentence_id,repetition,phoneme_raw,phoneme,onset,offset,duration_ms,l1_status,gender,F1,F2,F3,f0,SCG,F1_25,F2_25,F1_75,F2_75,formant_qc_fail,F1_norm,F2_norm
AR,49,1,ɑ̃,ɑ̃,0.79009,0.90547,115.38,fr,m,422.0069526199073,1030.5595550540452,,140.63006972778368,,,,,,False,-0.2915175777597236,-0.9422227929902645
AR,49,1,ʃ,ʃ,0.90547,1.07125,165.78,fr,m,1477.5631928929515,1999.3949117368209,,,4529.035040626589,,,,,False,7.816813936088215,1.4532386979533112
AR,49,1,i,i,1.07125,1.15,78.75,fr,m,321.5412923904826,1915.518193190708,2774.471973964409,158.83972195116436,,,,,,False,-1.0632518045282242,1.2458521199573613
AR,49,1,t,t,1.15,1.21,60.0,fr,m,261.4463835662828,1457.4380248734165,,,,,,,,False,-1.5248751879635154,0.11324130492048319
AR,49,1,ʁ,ʁ,1.21,1.28,70.0,fr,m,568.1914474020307,1192.8774796532457,,,,,,,,False,0.8314091793889263,-0.5408890318044817
AR,49,1,w,w,1.28,1.31,30.0,fr,m,506.16555396021096,1028.4756608766352,,,,,,,,False,0.35495279811758124,-0.9473752559126325
AR,49,1,ɑ,ɑ,1.31,1.34,30.0,fr,m,479.6126070041016,1068.8480543187256,2414.394291471134,,,,,,,False,0.15098441786901992,-0.8475538434087776
AR,49,1,f,f,1.34,1.48,140.0,fr,m,1126.985316414211,1644.9251657560044,,,2673.0580040996,,,,,False,5.123824651902697,0.5768063708870078
AR,49,1,w,w,1.48,1.52,40.0,fr,m,441.8389488184336,982.5124289699522,,78.19065140763043,,,,,,False,-0.13917666628216208,-1.061020109263932
AR,49,1,a,a,1.52,1.58709,67.09,fr,m,417.6162401271917,1035.384747413341,2502.5215894432254,212.72611974138863,,,,,,False,-0.32524515296094875,-0.9302924248391018
AR,5,1,ding... d,d,0.5,0.66,160.0,fr,m,240.82804104647363,859.1596812317666,,143.0446243848321,,,,,,False,-1.6832564755142712,-1.3660118242862107
AR,5,1,i,i,0.66,0.77,110.0,fr,m,325.93369754709033,1975.585209671634,2866.488477897774,163.19609766948926,,313.2321920546787,1963.6002520405711,319.2851258971119,1950.308936190656,False,-1.0295112270070323,1.3943688146294
AR,5,1,d,d,0.77,0.85001,80.01,fr,m,312.2827193838624,2047.0327198357345,,139.66937339422628,,,,,,False,-1.1343722019249765,1.571023968718643
AR,5,1,i,i,0.85001,0.96,109.99,fr,m,295.7128911946373,1967.7694716241765,2865.5693962699925,141.08144578530568,,289.14320364746175,1968.525130592394,314.29735225368535,1951.4429197547413,False,-1.2616545341775776,1.3750442726555285
AR,5,1,v,v,0.96,1.04,80.0,fr,m,288.7417526109516,1230.8847924988215,,133.95291491738615,337.6377240557043,,,,,False,-1.3152038388085447,-0.44691532030869785
AR,5,1,ɑ̃,ɑ̃,1.04,1.17723,137.23,fr,m,637.1158203671198,940.3975718856492,,161.82153587460783,,,,,,False,1.360856729469705,-1.1651497920280518
AR,5,1,t,t,1.17723,1.23,52.77,fr,m,516.884423450769,1419.7862974919874,,,,,,,,False,0.43729056844863706,0.020146784383439097
AR,5,1,ʁ,ʁ,1.23,1.31,80.0,fr,m,825.3646339744276,1491.479192939557,,,,,,,,False,2.80690359043259,0.19740865765663815
AR,5,1,w,w,1.31,1.34,30.0,fr,m,562.7376001652788,990.9853000799544,,,,,,,,False,0.7895150578497185,-1.0400707948920536
AR,5,1,ɑ,ɑ,1.34,1.4,60.0,fr,m,560.8740740701438,1027.088988553364,2376.375647005828,144.00186313085118,,,,,,False,0.7752002475273883,-0.9508038262347629
AR,5,1,f,f,1.4,1.54,140.0,fr,m,913.2924340114356,1731.3196105768095,,,2403.835756280237,,,,,False,3.4823273383884272,0.7904180688624886
AR,5,1,w,w,1.54,1.6,60.0,fr,m,440.65908148995527,897.6840290418946,,,,,,,,False,-0.1482399024003871,-1.2707597352637263
AR,5,1,a,a,1.6,1.69,90.0,fr,m,570.1843061020419,1032.0819461530436,2173.774941591874,133.7752076078746,,,,,,False,0.8467174674586998,-0.9384586557437744
AR,50,1,ding... d,d,0.53,0.57,40.0,fr,m,1263.7781961178462,2302.731763928262,,,,,,,,False,6.17460903936848,2.2032440969063143
AR,50,1,i,i,0.57,0.68023,110.23,fr,m,299.4775088955947,2000.248698654459,2900.603561636852,145.8026751283301,,302.3571416043181,1953.174894654188,289.5365086027834,1958.2891534578137,False,-1.2327363513488094,1.4553497002702336
AR,50,1,t͡s,t͡s,0.68023,0.85,169.77,fr,m,1141.6342088345186,1631.999883497448,,,,,,,,False,5.236351177276489,0.5448483960914144
AR,50,1,a,a,0.85,0.93,80.0,fr,m,645.4766477092293,1318.972551542884,2630.685609964003,159.6831358469161,,,,,,False,1.4250810286906839,-0.22911687482663498
AR,50,1,ʁ,ʁ,0.93,1.00616,76.16,fr,m,568.3530758731007,1453.044876556585,,153.69751525746165,,,,,,False,0.832650740165615,0.10237917283128542
AR,50,1,i,i,1.00616,1.05,43.84,fr,m,455.5529608907664,2271.163748970577,2498.886087426516,146.11809493370464,,,,,,False,-0.033831491837810916,2.125191656256768
AR,50,1,n,n,1.05,1.14174,91.74,fr,m,336.4786681486136,1134.4730097468291,,139.6869672906317,,,,,,False,-0.9485092735546855,-0.6852950524918573
AR,50,1,t,t,1.14174,1.2,58.26,fr,m,340.1790406680741,1372.9078925868662,,,,,,,,False,-0.9200845947287074,-0.09576084938786536
AR,50,1,ʁ,ʁ,1.2,1.25,50.0,fr,m,675.5285275540824,1163.8079133039928,,,,,,,,False,1.6559267146897203,-0.612764016824114
AR,50,1,w,w,1.25,1.29,40.0,fr,m,535.0787872765314,1089.810032475765,,,,,,,,False,0.5770518885509973,-0.7957250046872885
AR,50,1,ɑ,ɑ,1.29,1.32,30.0,fr,m,466.85573119153935,1015.5275933283413,2382.885519249452,,,,,,,False,0.052991554748352106,-0.9793895677150763
AR,50,1,f,f,1.32,1.46,140.0,fr,m,1091.8448118819863,1426.6799528564588,,,1872.1666249957796,,,,,False,4.8538903277614756,0.03719146162763976
AR,50,1,w,w,1.46,1.5,40.0,fr,m,479.1147404249703,988.7114466200004,,,,,,,,False,0.1471600197751601,-1.045692935291655
AR,50,1,a,a,1.5,1.556,56.0,fr,m,553.9273095380563,1098.931024406569,2194.1743752250045,187.4405750691476,,,,,,False,0.7218381739345724,-0.7731732008346118
AR,51,1,ding... d,d,0.38,0.48,100.0,fr,m,272.51008796756247,847.593572661879,,150.28954170802106,,,,,,False,-1.4398885433546134,-1.39460921958989
AR,51,1,i,i,0.48,0.58,100.0,fr,m,303.31536131714444,2024.46971446426,2940.7060793569967,148.34122360259758,,306.6857208638985,1988.029036672976,323.53666754275554,2017.3364623175264,False,-1.2032556107232795,1.5152365636507898
AR,51,1,s,s,0.58,0.75,170.0,fr,m,833.9037620289769,1845.14945719684,,,5808.964603331071,,,,,False,2.872497519456755,1.0718642528992863
AR,51,1,e,e,0.75,0.8,50.0,fr,m,526.9372356215899,1716.0371482159553,2584.428415418754,152.52862557905036,,,,,,False,0.5145119713616424,0.7526319271618327
AR,51,1,ʁ,ʁ,0.8,0.88,80.0,fr,m,580.5046306776441,1431.1196952515402,,146.9974908136113,,,,,,False,0.9259937862343328,0.048168798348237195
AR,51,1,j,j,0.88,0.94,60.0,fr,m,349.3867206104175,1814.063228403596,,143.20735909712968,,,,,,False,-0.8493551360817514,0.995003036533439
AR,51,1,ø,ø,0.94,1.02,80.0,fr,m,385.9084657766192,1482.718808002545,2390.3915597600744,140.454656587576,,,,,,False,-0.5688107122287545,0.17574846057804908
AR,51,1,t,t,1.02,1.08,60.0,fr,m,873.1439452591287,1792.2104754038753,,,,,,,,False,3.1739238216800314,0.9409717422367831
AR,51,1,ʁ,ʁ,1.08,1.14,60.0,fr,m,783.0936328485261,1261.9497057838091,,,,,,,,False,2.4821958415945087,-0.37010680689060754
AR,51,1,w,w,1.14,1.18,40.0,fr,m,547.1284823720679,1023.8678712361155,,,,,,,,False,0.669612491906555,-0.9587680922352313
AR,51,1,ɑ,ɑ,1.18,1.21,30.0,fr,m,505.65404181671,999.1253246747528,2284.972854617899,,,,,,,False,0.3510235806352499,-1.0199444490504475
AR,51,1,f,f,1.21,1.35,140.0,fr,m,872.7961344503179,1561.2662497441386,,141.76664301206415,1128.1895183186489,,,,,False,3.171252087826032,0.36995831327000583
AR,51,1,w,w,1.35,1.39,40.0,fr,m,467.18282717410256,971.88661114875,,147.24016324721742,,,,,,False,0.05550416616807547,-1.0872926200934538
AR,51,1,a,a,1.39,1.47312,83.12,fr,m,574.6643185876865,1074.3280794880552,2098.9024550938407,145.743059661154,,,,,,False,0.8811310070067089,-0.834004390272099
AR,52,1,ding... d,d,0.46,0.55,90.0,fr,m,303.914461126581,1780.086771887311,,145.5753163308409,,,,,,False,-1.1986535822576638,0.9109956841777705
AR,52,1,i,i,0.55,0.66,110.0,fr,m,315.8031514340246,1915.4033711424927,2848.5633085290106,139.7860702781852,,314.4981868040529,1942.483733443467,297.56419723341423,1914.4869690659837,False,-1.1073297488129503,1.2455682205384213
AR,52,1,d,d,0.66,0.75893,98.93,fr,m,357.83037653814995,1640.555748794892,,135.7306950252462,,,,,,False,-0.784494583096709,0.5660029149684935
AR,52,1,i,i,0.75893,0.86634,107.41,fr,m,302.1891302114935,1883.8541584758416,2787.4590717054566,146.4036512821644,,299.2358979214994,1873.2412021994132,314.1522964652304,1756.9304440639726,False,-1.2119068363211343,1.1675622688653575
AR,52,1,v,v,0.86634,0.93,63.66,fr,m,351.10859030352486,1211.3170555249071,,140.2737274421438,366.65665307886064,,,,,False,-0.836128469644963,-0.49529687457651195
AR,52,1,ɑ̃,ɑ̃,0.93,1.0592,129.2,fr,m,494.4880135747628,917.3657718851194,,146.58119385673274,,,,,,False,0.2652509280523078,-1.2220962995928537
AR,52,1,t,t,1.0592,1.1,40.8,fr,m,435.5594651741165,1613.3313126823057,,,,,,,,False,-0.18741297353068773,0.4986900450670006
AR,52,1,ʁ,ʁ,1.1,1.17,70.0,fr,m,717.4389197103297,1230.6855933132565,,,,,,,,False,1.9778644196767348,-0.4474078435994272
AR,52,1,w,w,1.17,1.2,30.0,fr,m,568.8122778776827,1045.807103775401,,,,,,,,False,0.8361781335369162,-0.904522975842434
AR,52,1,ɑ,ɑ,1.2,1.25,50.0,fr,m,542.986906629934,1055.6587415258828,2334.975267284213,,,,,,,False,0.6377986786527525,-0.8801646380802706
AR,52,1,f,f,1.25,1.39,140.0,fr,m,860.5195168616202,1504.7418668354287,,,1364.357047185549,,,,,False,3.0769483629462018,0.23020083887232218
AR,52,1,w,w,1.39,1.44,50.0,fr,m,462.94543808020177,998.3414789385566,,155.89077523943158,,,,,,False,0.022954355731045817,-1.0218825206360338
AR,52,1,a,a,1.44,1.59,150.0,fr,m,592.426217017048,1128.6480532169755,2503.134815101671,141.22553656258674,,567.7843504559357,1131.8684554930226,634.5828445187832,1133.26704295002,False,1.017570312924984,-0.6996973541393325
AR,53,1,ding... d,d,0.46,0.55,90.0,fr,m,321.48623535142724,1778.8071532082286,,143.2900884557135,,,,,,False,-1.0636747291510908,0.9078318057667583
AR,53,1,i,i,0.55,0.66,110.0,fr,m,299.34767373682644,1915.727470696704,2846.655823325904,135.6598451657896,,307.24087549411547,1919.9689160761843,257.59456321965405,1873.2325888344865,False,-1.233733689500279,1.2463695620625406
AR,53,1,t,t,0.66,0.83649,176.49,fr,m,1083.7430279360156,2098.7065648472967,,,,,,,,False,4.7916558891014285,1.6987884077023805
AR,53,1,y,y,0.83649,0.91321,76.72,fr,m,316.5306795496695,1695.0065421137845,2205.857919958589,156.6789698680666,,,,,,False,-1.101741189035436,0.7006334047075696
AR,53,1,l,l,0.91321,0.99833,85.12,fr,m,301.4548527581843,1426.8072032278312,,147.96282624831173,,,,,,False,-1.2175472416234938,0.037506090281753404
AR,53,1,t,t,0.99833,1.05,51.67,fr,m,389.9577018302222,2032.8163129275365,,,,,,,,False,-0.5377062129630917,1.5358736668089625
AR,53,1,ʁ,ʁ,1.05,1.12,70.0,fr,m,607.9945678725156,1258.8163621974973,,,,,,,,False,1.137159724690838,-0.3778540508852987
AR,53,1,w,w,1.12,1.15,30.0,fr,m,499.45401316139913,959.4473468823631,,,,,,,,False,0.30339761262466497,-1.1180489073410886
AR,53,1,ɑ,ɑ,1.15,1.2,50.0,fr,m,496.07233041500297,1026.8662974789572,2408.589330419364,138.1554841165327,,,,,,False,0.27742097231287344,-0.9513544336103493
AR,53,1,f,f,1.2,1.35,150.0,fr,m,975.9320143515554,1498.0837251111457,,,2383.471564866777,,,,,False,3.963497799902276,0.21373847301031026
AR,53,1,w,w,1.35,1.39,40.0,fr,m,453.9658574404347,935.7646398040667,,154.70897120756527,,,,,,False,-0.04602294164510171,-1.1766047934532542
AR,53,1,a,a,1.39,1.47441,84.41,fr,m,584.9184076301974,1113.8515607426302,2257.9913315394338,146.47133399078828,,,,,,False,0.9598985327499959,-0.7362819272340737
AR,54,1,ding... d,d,0.43,0.60791,177.91,fr,m,298.8894793558624,1851.501476227421,,157.84706437711333,,,,,,False,-1.237253342737967,1.0875697253229972
AR,54,1,i,i,0.60791,0.75945,151.54,fr,m,313.66304441726777,1991.6624510774636,2859.57892030346,148.26724769580605,,296.0084583753556,1917.3765340689768,342.7257129580526,1882.7164397476784,False,-1.1237691354651365,1.4341200607029663
AR,54,1,ʒ̥,ʒ,0.75945,0.83,70.55,fr,m,1527.8474704768817,2563.5985691990845,,,2442.939333570312,,,,,False,8.203076246923867,2.8482416003328344
AR,54,1,ɑ̃,ɑ̃,0.83,0.94939,119.39,fr,m,404.7284415033288,1003.0796711128194,,141.49516470740107,,,,,,False,-0.4242437091145866,-1.0101672618855702
AR,54,1,ʃ,ʃ,0.94939,1.08,130.61,fr,m,1585.0096272057633,1779.3885854707974,,,4315.2878822125285,,,,,False,8.642171483274716,0.9092694066810607
AR,54,1,i,i,1.08,1.17098,90.98,fr,m,328.0809900649553,1889.9203387232465,2758.226954962383,145.76366553327367,,,,,,False,-1.0130166444089979,1.182561000156023
AR,54,1,t,t,1.17098,1.23,59.02,fr,m,313.3102651193926,1414.9163944824222,,,,,,,,False,-1.1264790351268108,0.008105868407802095
AR,54,1,ʁ,ʁ,1.23,1.32,90.0,fr,m,916.5007123622516,1284.711842552407,,,,,,,,False,3.5069719603087037,-0.3138270461400713
AR,54,1,w,w,1.32,1.35,30.0,fr,m,518.5474145257098,1013.7457781047578,,,,,,,,False,0.4500649545265427,-0.9837951354130651
AR,54,1,ɑ,ɑ,1.35,1.38,30.0,fr,m,440.4045610263488,999.4840541101406,2334.6801476936,,,,,,,False,-0.15019501972833324,-1.0190574845706606
AR,54,1,f,f,1.38,1.51,130.0,fr,m,958.8514241961816,1539.4698140004791,,,2835.036720410897,,,,,False,3.832292012708868,0.3160662643231813
AR,54,1,w,w,1.51,1.57,60.0,fr,m,453.17383246929313,947.6295301946616,,,,,,,,False,-0.05210693867741581,-1.147268655141528
AR,54,1,a,a,1.57,1.64809,78.09,fr,m,558.3889347066873,1106.9493856128713,2064.588666340703,,,,,,,False,0.756110469978628,-0.7533476697392779
AR,55,1,ding... d,d,0.39,0.56,170.0,fr,m,283.7362913313532,1736.0248484309543,,138.18833784176113,,,,,,False,-1.3536536512261332,0.8020518475097974
AR,55,1,i,i,0.56,0.66817,108.17,fr,m,298.67416152556007,2137.4490975391427,2988.9556135886296,146.31153603758395,,315.39891982083725,2063.3333342841497,284.4695528268989,2185.03163141907,False,-1.2389073222061593,1.794579962464277
AR,55,1,ɡ,ɡ,0.66817,0.75,81.83,fr,m,622.0217814536281,1741.4392169953803,,155.72844646169102,,,,,,False,1.244910779150797,0.815438963601706
AR,55,1,a,a,0.75,0.823,73.0,fr,m,571.6461129023713,1495.8769849619573,2464.20330746677,140.18598734542056,,,,,,False,0.8579464419974723,0.20828227138488728
AR,55,1,ʁ,ʁ,0.823,0.88,57.0,fr,m,559.5420408610935,1145.6751787633657,,137.14359501692311,,,,,,False,0.7649681382049698,-0.6575975037710575
AR,55,1,a,a,0.88,1.01,130.0,fr,m,597.798732811653,1177.7566202269395,2489.832177619844,141.62804838987705,,620.6856797530041,1206.418049774829,571.3576543937561,1396.126185795163,False,1.058839681115895,-0.578275607568714
AR,55,1,ʒ̥,ʒ,1.01,1.08,70.0,fr,m,1412.2141956513992,2397.7653395508714,,133.98571167591,2589.606191894979,,,,,False,7.314830892915663,2.438216189099657
AR,55,1,t,t,1.08,1.13,50.0,fr,m,914.6779971368215,1622.1086600464605,,,,,,,,False,3.4929706416302198,0.5203921820280822
AR,55,1,ʁ,ʁ,1.13,1.2,70.0,fr,m,827.7000347846915,1771.6590702455971,,,,,,,,False,2.824843140467774,0.8901580520655296
AR,55,1,w,w,1.2,1.24,40.0,fr,m,520.75933641048,987.5780096679644,,131.1968675675614,,,,,,False,0.4670559922753352,-1.0484953769576066
AR,55,1,ɑ,ɑ,1.24,1.27,30.0,fr,m,491.2776753215599,1022.0559473904408,2323.0380459988023,,,,,,,False,0.2405904828430376,-0.9632481040007984
AR,55,1,f,f,1.27,1.41,140.0,fr,m,1001.2968255434612,1436.636058606511,,130.85363085152093,1069.942907126681,,,,,False,4.15833942944627,0.06180809825171029
AR,55,1,w,w,1.41,1.45,40.0,fr,m,431.2446588924353,944.340776700798,,,,,,,,False,-0.2205574696883293,-1.1554001527106614
AR,55,1,a,a,1.45,1.56,110.0,fr,m,521.7278644838199,1103.8756412316038,2151.4586569149365,140.87222741894604,,553.3648556932235,1101.8631390405612,475.2351909947682,1078.0326937112477,False,0.4744958106379042,-0.7609475537108342
AR,56,1,ding... d,d,0.39,0.47,80.0,fr,m,265.9550926109977,811.7191550330932,,143.1317247953605,,,,,,False,-1.4902412137239462,-1.4833093122805838
AR,56,1,i,i,0.47,0.55356,83.56,fr,m,302.2607482538443,1877.418760226096,3022.9046093429142,134.27695540729658,,,,,,False,-1.211356697155074,1.1516506399391244
AR,56,1,p,p,0.55356,0.66,106.44,fr,m,909.2237039979008,1994.817057094025,,,,,,,,False,3.4510730948612895,1.4419198764091614
AR,56,1,a,a,0.66,0.75136,91.36,fr,m,547.3059413744212,1403.7076562580764,2581.8628952474664,140.5047701936728,,,,,,False,0.6709756560529062,-0.019607922788279403
AR,56,1,s,s,0.75136,0.9,148.64,fr,m,830.0639119858222,1640.1366171148627,,,4190.182199055352,,,,,False,2.843001433956557,0.5649666049368465
AR,56,1,ø,ø,0.9,0.97,70.0,fr,m,416.354354695031,1426.8049911464168,2468.9738506033864,144.75184267618982,,,,,,False,-0.3349384170676603,0.037500620873761076
AR,56,1,t,t,0.97,1.04,70.0,fr,m,302.639208892329,1517.3661856208937,,,,,,,,False,-1.2084495244202678,0.26141467648815847
AR,56,1,ʁ,ʁ,1.04,1.1,60.0,fr,m,742.5136259484686,1168.434911965413,,,,,,,,False,2.1704775870609656,-0.6013236858786892
AR,56,1,w,w,1.1,1.14,40.0,fr,m,510.7860540174655,963.2198908444528,,,,,,,,False,0.3904455030958421,-1.1087212298138982
AR,56,1,ɑ,ɑ,1.14,1.19122,51.22,fr,m,552.9123702698812,1053.3477188981344,2367.449718169528,134.86505198410748,,,,,,False,0.7140418446260958,-0.8858786798638252
AR,56,1,f,f,1.19122,1.32,128.78,fr,m,1082.2584140966446,1470.5675244746951,,,2245.982870685064,,,,,False,4.780251720644661,0.1457042104836212
AR,56,1,w,w,1.32,1.37,50.0,fr,m,413.80069948773496,926.7429636616048,,143.72779724375255,,,,,,False,-0.3545545040205113,-1.1989110373717533
AR,56,1,a,a,1.37,1.47552,105.52,fr,m,565.0318147753967,1084.1879805373678,2208.1276635080826,144.029755944087,,546.8437822048076,1101.951869343348,385.79283930391074,1073.675557663712,False,0.8071382331131585,-0.8096256213665005
AR,57,1,ding... d,d,0.46,0.54,80.0,fr,m,325.4667408199742,1636.3559905778488,,152.7551818804986,,,,,,False,-1.0330981888396864,0.555618943109078
AR,57,1,i,i,0.54,0.6482,108.2,fr,m,321.33691189774527,1911.239999358494,2988.7781911708,136.9037497313213,,311.9762684661463,1719.8921028617424,288.80099075048696,1957.0834725069983,False,-1.0648217680477894,1.2352742147383053
AR,57,1,t͡s,t͡s,0.6482,0.81,161.8,fr,m,790.6443335382185,1629.773998679771,,,,,,,,False,2.5401970944107766,0.5393448589555714
AR,57,1,a,a,0.81,0.9,90.0,fr,m,617.9028806903559,1309.9544390845854,2664.279524514038,142.8301522557126,,,,,,False,1.2132711453851783,-0.25141430747692406
AR,57,1,ʁ,ʁ,0.9,0.96705,67.05,fr,m,638.7707258669807,1512.1636725142375,,145.83267253166665,,,,,,False,1.373569005618526,0.24855137652995446
AR,57,1,i,i,0.96705,1.03,62.95,fr,m,402.28202383581566,2212.3320032550946,2636.1545042582256,144.9625893825706,,,,,,False,-0.443036043158673,1.979729189043603
AR,57,1,n,n,1.03,1.12349,93.49,fr,m,345.16493229406694,1122.6027516704155,,142.29881342132515,,,,,,False,-0.8817851080190169,-0.7146444624958124
AR,57,1,t,t,1.12349,1.17,46.51,fr,m,531.2020068875547,1278.9692657874436,,,,,,,,False,0.5472721199314906,-0.328025662452297
AR,57,1,ʁ,ʁ,1.17,1.25,80.0,fr,m,714.130168917411,1176.4360794024508,,,,,,,,False,1.95244801143424,-0.5815406666630812
AR,57,1,w,w,1.25,1.28,30.0,fr,m,538.9270033997425,988.3299871627406,,,,,,,,False,0.6066122386995205,-1.046636100127578
AR,57,1,ɑ,ɑ,1.28,1.32,40.0,fr,m,571.3685902910285,1045.2037712059048,2338.7087317760243,,,,,,,False,0.8558146320099962,-0.9060147256289082
AR,57,1,f,f,1.32,1.46,140.0,fr,m,771.7181248503258,1398.3821305251547,,,1284.908821761626,,,,,False,2.3948140551309303,-0.03277537350552249
AR,57,1,w,w,1.46,1.51,50.0,fr,m,477.80030944284937,972.6920196574932,,142.536693943106,,,,,,False,0.1370631232304981,-1.0853012341950505
AR,57,1,a,a,1.51,1.61,100.0,fr,m,573.5427005176468,1027.0403022654416,2334.5842519236767,140.12321370501192,,550.8295675038196,1085.40716924844,430.3979338695263,1026.1018124863624,False,0.8725152167751518,-0.9509242038892847
AR,58,1,ding... d,d,0.50466,0.58,75.34,fr,m,189.69698769234645,1017.8979048145266,,160.56943320487088,,,,,,False,-2.076023355600421,-0.9735289332455219
AR,58,1,i,i,0.58,0.69424,114.24,fr,m,307.54456633548887,1947.8456217628489,2771.4612703582225,147.67990683278828,,312.3510307669696,1853.7715549866216,295.4090216466605,2081.125784476448,False,-1.1707686668538597,1.3257822233661993
AR,58,1,k,k,0.69424,0.8,105.76,fr,m,914.7127698158254,1995.8126922017357,,,,,,,,False,3.4932377504759926,1.44438160072909
AR,58,1,a̰,a,0.8,0.89689,96.89,fr,m,511.7298631519192,1581.748813581611,2525.62685676505,154.29589897438026,,515.5927005296276,1640.640910074766,579.1669606169224,1541.261089436087,False,0.39769544114364197,0.4206017921335918
AR,58,1,ʃ,ʃ,0.89689,0.97881,81.92,fr,m,1668.5298669813972,2591.4986428864954,,,3016.7309130713875,,,,,False,9.283738238677282,2.917224995345909
AR,58,1,k,k,0.97881,1.07,91.19,fr,m,872.8933252959733,2041.120079923168,,,,,,,,False,3.1719986663280753,1.5564048684528726
AR,58,1,a,a,1.07,1.17824,108.24,fr,m,512.8037022444573,1490.7925405751798,2487.0809905345195,145.21365091985874,,505.4355983286995,1576.120878500506,497.6663228952759,1510.111280084668,False,0.40594421370793154,0.19571089829516877
AR,58,1,ʃ,ʃ,1.17824,1.24,61.76,fr,m,1517.0995770649422,2460.621183742075,,,3725.240825152152,,,,,False,8.12051552724401,2.593628306547884
AR,58,1,t,t,1.24,1.29,50.0,fr,m,771.4305803914367,1488.600345124191,,,,,,,,False,2.392605261597542,0.19029065867731945
AR,58,1,ʁ,ʁ,1.29,1.34,50.0,fr,m,685.6591838501729,1272.915888672895,,,,,,,,False,1.7337460828745024,-0.3429927377845901
AR,58,1,w,w,1.34,1.37,30.0,fr,m,508.1656412159147,1012.3524683748208,,,,,,,,False,0.3703166128601036,-0.9872401168332818
AR,58,1,ɑ,ɑ,1.37,1.41,40.0,fr,m,476.4864746042224,1033.219376636278,2296.3742391970864,,,,,,,False,0.12697080600515087,-0.9356463400056884
AR,58,1,f,f,1.41,1.55,140.0,fr,m,1071.9168327020202,1620.899729427635,,,3098.6537261470667,,,,,False,4.7008121160781,0.5174030810186657
AR,58,1,w,w,1.55,1.6,50.0,fr,m,439.7039714969802,960.4112304764328,,74.98526485323511,,,,,,False,-0.15557664880930175,-1.1156656891653485
AR,58,1,a,a,1.6,1.69044,90.44,fr,m,581.7852144798024,1097.1713105799142,2182.909788337258,,,,,,,False,0.9358306832209663,-0.7775241224620648
AR,59,1,ding... l,l,0.32,0.39,70.0,fr,m,393.4688590432254,1247.219227950257,,162.83560289883397,,,,,,False,-0.510735005182724,-0.40652815769090245
AR,59,1,a,a,0.39,0.48,90.0,fr,m,650.8783578229262,1296.967606350164,2317.845637031276,135.67735750933116,,,,,,False,1.4665746551527192,-0.28352446684512506
AR,59,1,ʁ,ʁ,0.48,0.58,100.0,fr,m,283.8016320149878,994.0892207174876,,129.6906742256127,,,,,,False,-1.3531517320445332,-1.0323962996263008
AR,59,1,u,u,0.58,0.72,140.0,fr,m,343.1600790534385,648.8028574915194,2349.046142288889,155.91556675595223,,352.67879807712507,628.8254494117672,358.46199272400435,887.4801436093207,False,-0.8971855330190367,-1.8861225604925065
AR,59,1,s,s,0.72,0.8,80.0,fr,m,1324.2550041720608,2745.499993641713,,,3445.8595232848384,,,,,False,6.639166009327822,3.297995889742786
AR,59,1,y,y,0.8,0.86,60.0,fr,m,890.1336155429478,1311.514234369124,2747.361829956243,,,,,,,False,3.3044312013119703,-0.24755768776120562
AR,59,1,ʁ,ʁ,0.86,0.9,40.0,fr,m,410.2237443324787,1010.386078010128,,143.40737592155668,,,,,,False,-0.38203114344758987,-0.9921020496294921
AR,59,1,l,l,0.9,0.96,60.0,fr,m,392.81273703370834,1111.5178472649698,,137.12533353054874,,,,,,False,-0.5157750537975853,-0.7420520725204436
AR,59,1,a,a,0.96,1.05,90.0,fr,m,560.2921004003877,1150.6345938134473,2396.8503903226347,135.22984176238694,,,,,,False,0.7707297747409331,-0.6453352677903713
AR,59,1,ʁ,ʁ,1.05,1.12,70.0,fr,m,367.6985418862493,992.9296007744036,,135.123277992604,,,,,,False,-0.7086915580914677,-1.0352634791719553
AR,59,1,y,y,1.12,1.2,80.0,fr,m,372.5006143163379,1419.7344242962745,2249.483242854118,142.74523482576996,,,,,,False,-0.6718040918143552,0.020018527046539333
AR,59,1,ʁ,ʁ,1.2,1.31,110.0,fr,m,291.29274867855963,963.4727904327316,,135.69243197619173,,,,,,False,-1.2956081782293059,-1.108095931386649
AR,59,1,u,u,1.31,1.46,150.0,fr,m,388.750518144584,841.4126538447285,2400.6668078199345,143.78738825597046,,358.61398386227535,746.8596398147182,425.4541743489282,1028.2324931270612,False,-0.5469792816521948,-1.4098916438975944
AR,59,1,l,l,1.46,1.59,130.0,fr,m,422.5757460567249,1338.518994399043,,154.89447634348753,,,,,,False,-0.2871483498847361,-0.18078797061820892
AR,59,1,l,l,1.64,1.75,110.0,fr,m,396.7244156901649,1290.2083509551844,,151.96225395901092,,,,,,False,-0.48572721161535465,-0.3002368379352605
AR,59,1,a,a,1.75,1.85,100.0,fr,m,637.163603257799,1259.9107374111488,2375.572339876197,131.69023456441442,,611.4998715113944,1378.2900681788574,635.1268745596659,1170.5570120125433,False,1.3612237771963296,-0.3751481900154793
AR,59,1,ʁ,ʁ,1.85,1.92,70.0,fr,m,362.071613507814,989.1038779154652,,130.3362183410518,,,,,,False,-0.7519152149240305,-1.0447226424037637
